__time,/unconstrained_mpc/mpc_data/ctrl_input/force/x,/unconstrained_mpc/mpc_data/ctrl_input/force/y,/unconstrained_mpc/mpc_data/ctrl_input/force/z,/unconstrained_mpc/mpc_data/ctrl_input/torque/x,/unconstrained_mpc/mpc_data/ctrl_input/torque/y,/unconstrained_mpc/mpc_data/ctrl_input/torque/z,/unconstrained_mpc/mpc_data/delay/data,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/x,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/y,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/z,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/x,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/y,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/z,/unconstrained_mpc/mpc_data/header/stamp/nanosec,/unconstrained_mpc/mpc_data/header/stamp/sec,/unconstrained_mpc/mpc_data/robot_vel/angular/x,/unconstrained_mpc/mpc_data/robot_vel/angular/y,/unconstrained_mpc/mpc_data/robot_vel/angular/z,/unconstrained_mpc/mpc_data/robot_vel/linear/x,/unconstrained_mpc/mpc_data/robot_vel/linear/y,/unconstrained_mpc/mpc_data/robot_vel/linear/z
1731295673.614912,-0.000733259,-0.009464521,-12.029477877,0.000000000,0.000000000,0.000844025,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.027600000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000363147,-0.000016780,0.000018722,-0.026684034
1731295673.626147,-0.000581773,-0.009410165,-12.034664485,0.000000000,0.000000000,0.004623088,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.027750000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000595165,-0.000017391,0.000017249,-0.026827740
1731295673.636267,-0.000438400,-0.009346204,-12.039814880,0.000000000,0.000000000,0.007864640,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.027900000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000740388,-0.000017885,0.000015757,-0.026972215
1731295673.646916,-0.000323510,-0.009276607,-12.044537972,0.000000000,0.000000000,0.008526689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028050000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000652696,-0.000018060,0.000014286,-0.027122110
1731295673.656400,-0.000204964,-0.009195458,-12.049441232,0.000000000,0.000000000,0.008630634,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028200000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000537198,-0.000018263,0.000012778,-0.027269850
1731295673.670407,-0.000078398,-0.009101104,-12.054637503,0.000000000,0.000000000,0.008491253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028350000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000424229,-0.000018537,0.000011219,-0.027414195
1731295673.680650,0.000041316,-0.008997344,-12.059814911,0.000000000,0.000000000,0.006959865,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028500000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000221854,-0.000018725,0.000009647,-0.027559067
1731295673.691511,0.000146573,-0.008892268,-12.064546188,0.000000000,0.000000000,0.003856959,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028650000,0.000000000,0.000000000,0.000000000,0.000000000,0.000067266,-0.000018755,0.000008143,-0.027709563
1731295673.701574,0.000258534,-0.008775952,-12.069386093,0.000000000,0.000000000,0.000386852,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028800000,0.000000000,0.000000000,0.000000000,0.000000000,0.000330795,-0.000018852,0.000006605,-0.027858730
1731295673.711626,0.000370606,-0.008655584,-12.074039188,0.000000000,0.000000000,-0.002767760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.028950000,0.000000000,0.000000000,0.000000000,0.000000000,0.000519230,-0.000018945,0.000005106,-0.028010183
1731295673.722962,0.000492675,-0.008521811,-12.078880136,0.000000000,0.000000000,-0.005830468,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029100000,0.000000000,0.000000000,0.000000000,0.000000000,0.000664614,-0.000019135,0.000003553,-0.028159304
1731295673.733258,0.000624302,-0.008376952,-12.083813921,0.000000000,0.000000000,-0.008060396,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029250000,0.000000000,0.000000000,0.000000000,0.000000000,0.000716123,-0.000019411,0.000001972,-0.028307359
1731295673.744541,0.000767990,-0.008216069,-12.088998587,0.000000000,0.000000000,-0.010001923,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029400000,0.000000000,0.000000000,0.000000000,0.000000000,0.000734902,-0.000019796,0.000000315,-0.028452508
1731295673.754549,0.000922374,-0.008046470,-12.094184621,0.000000000,0.000000000,-0.010550830,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029550000,0.000000000,0.000000000,0.000000000,0.000000000,0.000639242,-0.000020268,-0.000001342,-0.028597899
1731295673.765405,0.001074076,-0.007884524,-12.098912177,0.000000000,0.000000000,-0.008198239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000330710,-0.000020686,-0.000002841,-0.028749034
1731295673.776105,0.001223363,-0.007716506,-12.103600268,0.000000000,0.000000000,-0.004634623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.029850000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000015734,-0.000021057,-0.000004323,-0.028900583
1731295673.786228,0.001382378,-0.007523191,-12.108747784,0.000000000,0.000000000,-0.001191479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000286888,-0.000021506,-0.000005975,-0.029046538
1731295673.796324,0.001533537,-0.007326924,-12.113769745,0.000000000,0.000000000,0.003087684,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030150000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000573184,-0.000021850,-0.000007572,-0.029194214
1731295673.806810,0.001681666,-0.007117447,-12.118925839,0.000000000,0.000000000,0.007320247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030300000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000801478,-0.000022144,-0.000009215,-0.029340406
1731295673.816358,0.001801713,-0.006916522,-12.123732907,0.000000000,0.000000000,0.009037482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030450000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000786214,-0.000022134,-0.000010693,-0.029490986
1731295673.827175,0.001934779,-0.006689482,-12.128944143,0.000000000,0.000000000,0.011100346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030600000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000801362,-0.000022258,-0.000012349,-0.029636688
1731295673.838463,0.002056607,-0.006453684,-12.134189937,0.000000000,0.000000000,0.011899610,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030750000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000713032,-0.000022260,-0.000014006,-0.029782203
1731295673.848710,0.002147863,-0.006233671,-12.138983897,0.000000000,0.000000000,0.009350461,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030900000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000374857,-0.000021950,-0.000015427,-0.029933378
1731295673.858788,0.002242081,-0.005999863,-12.143923001,0.000000000,0.000000000,0.005884147,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031050000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000027789,-0.000021687,-0.000016908,-0.030082748
1731295673.868642,0.002337404,-0.005758218,-12.148900748,0.000000000,0.000000000,0.001512215,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031200000,0.000000000,0.000000000,0.000000000,0.000000000,0.000325568,-0.000021450,-0.000018391,-0.030231689
1731295673.879531,0.002429164,-0.005428699,-12.147798520,0.000000000,0.000000000,-0.005387884,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031350000,0.000000000,0.000000000,0.000000000,0.000000000,0.000813204,-0.000021190,-0.000020649,-0.030453617
1731295673.889729,0.002541878,-0.005237271,-12.158825626,0.000000000,0.000000000,-0.009000580,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031500000,0.000000000,0.000000000,0.000000000,0.000000000,0.000946629,-0.000021159,-0.000021457,-0.030526223
1731295673.900023,0.002657120,-0.004960709,-12.164112708,0.000000000,0.000000000,-0.013268968,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031650000,0.000000000,0.000000000,0.000000000,0.000000000,0.001106958,-0.000021155,-0.000023048,-0.030671800
1731295673.910302,0.002780321,-0.004693815,-12.169137968,0.000000000,0.000000000,-0.014693836,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031800000,0.000000000,0.000000000,0.000000000,0.000000000,0.001010485,-0.000021233,-0.000024464,-0.030820753
1731295673.920466,0.002912536,-0.004439577,-12.173982923,0.000000000,0.000000000,-0.012575969,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.031950000,0.000000000,0.000000000,0.000000000,0.000000000,0.000650241,-0.000021399,-0.000025687,-0.030971925
1731295673.930451,0.003051507,-0.004159244,-12.179496128,0.000000000,0.000000000,-0.010353312,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032100000,0.000000000,0.000000000,0.000000000,0.000000000,0.000349968,-0.000021624,-0.000027100,-0.031115019
1731295673.941184,0.003185418,-0.003883726,-12.184593421,0.000000000,0.000000000,-0.005771236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032250000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000081216,-0.000021785,-0.000028395,-0.031263469
1731295673.951899,0.003303300,-0.003622820,-12.189342832,0.000000000,0.000000000,-0.000727497,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032400000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000467389,-0.000021773,-0.000029483,-0.031416175
1731295673.961476,0.003408838,-0.003362997,-12.194016369,0.000000000,0.000000000,0.003690407,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032550000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000730502,-0.000021636,-0.000030505,-0.031569647
1731295673.972237,0.003501007,-0.003101193,-12.198678242,0.000000000,0.000000000,0.006573948,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032700000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000821557,-0.000021370,-0.000031495,-0.031723073
1731295673.981721,0.003579788,-0.002835058,-12.203381771,0.000000000,0.000000000,0.007737175,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.032850000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000758375,-0.000020982,-0.000032477,-0.031875818
1731295673.991844,0.003657249,-0.002548646,-12.208335786,0.000000000,0.000000000,0.008378639,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000665633,-0.000020602,-0.000033605,-0.032025413
1731295674.003264,0.003722486,-0.002252755,-12.213363373,0.000000000,0.000000000,0.007498612,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033150000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000469339,-0.000020119,-0.000034768,-0.032174146
1731295674.013320,0.003755503,-0.001903967,-12.212095222,0.000000000,0.000000000,0.003467863,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033300000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000059414,-0.000019333,-0.000036384,-0.032398466
1731295674.024113,0.003835716,-0.001662567,-12.222926796,0.000000000,0.000000000,0.001839466,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033450000,0.000000000,0.000000000,0.000000000,0.000000000,0.000081503,-0.000019073,-0.000036880,-0.032473691
1731295674.033709,0.003900029,-0.001339054,-12.228251305,0.000000000,0.000000000,-0.001397871,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033600000,0.000000000,0.000000000,0.000000000,0.000000000,0.000323799,-0.000018666,-0.000038144,-0.032618954
1731295674.043781,0.003967020,-0.001005160,-12.233692641,0.000000000,0.000000000,-0.004928483,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033750000,0.000000000,0.000000000,0.000000000,0.000000000,0.000543497,-0.000018308,-0.000039445,-0.032763068
1731295674.054014,0.004037127,-0.000670683,-12.239122943,0.000000000,0.000000000,-0.008148760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.033900000,0.000000000,0.000000000,0.000000000,0.000000000,0.000696825,-0.000018002,-0.000040686,-0.032907627
1731295674.064769,0.004112173,-0.000349114,-12.244380424,0.000000000,0.000000000,-0.009718836,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034050000,0.000000000,0.000000000,0.000000000,0.000000000,0.000689689,-0.000017764,-0.000041739,-0.033054549
1731295674.074846,0.004192827,-0.000011606,-12.249852778,0.000000000,0.000000000,-0.010821313,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034200000,0.000000000,0.000000000,0.000000000,0.000000000,0.000646678,-0.000017596,-0.000042894,-0.033199058
1731295674.085087,0.004282876,0.000326079,-12.255339457,0.000000000,0.000000000,-0.010630356,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034350000,0.000000000,0.000000000,0.000000000,0.000000000,0.000508841,-0.000017534,-0.000043991,-0.033343686
1731295674.095138,0.004373534,0.000640136,-12.260515453,0.000000000,0.000000000,-0.008001453,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034500000,0.000000000,0.000000000,0.000000000,0.000000000,0.000203038,-0.000017482,-0.000044804,-0.033492328
1731295674.105354,0.004455653,0.000930290,-12.265396396,0.000000000,0.000000000,-0.003955446,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034650000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000157602,-0.000017345,-0.000045345,-0.033644581
1731295674.115534,0.004532571,0.001230547,-12.270435198,0.000000000,0.000000000,0.000385339,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034800000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000473322,-0.000017162,-0.000045957,-0.033794820
1731295674.125580,0.004594768,0.001514371,-12.275285961,0.000000000,0.000000000,0.004103089,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.034950000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000679565,-0.000016840,-0.000046378,-0.033947303
1731295674.136358,0.004650715,0.001810609,-12.280333951,0.000000000,0.000000000,0.007636482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035100000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000832019,-0.000016471,-0.000046898,-0.034097287
1731295674.146443,0.004693460,0.002109599,-12.285447252,0.000000000,0.000000000,0.009876064,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035250000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000852551,-0.000015989,-0.000047419,-0.034246489
1731295674.156699,0.004717988,0.002406953,-12.290573639,0.000000000,0.000000000,0.010431557,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035400000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000735105,-0.000015347,-0.000047897,-0.034395576
1731295674.166847,0.004727819,0.002700852,-12.295686206,0.000000000,0.000000000,0.009287729,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035550000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000504634,-0.000014590,-0.000048318,-0.034544878
1731295674.176890,0.004726853,0.002976699,-12.300592019,0.000000000,0.000000000,0.006022245,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035700000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000148945,-0.000013766,-0.000048542,-0.034696697
1731295674.187820,0.004726270,0.003266253,-12.305735792,0.000000000,0.000000000,0.002168532,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035850000,0.000000000,0.000000000,0.000000000,0.000000000,0.000186127,-0.000012992,-0.000048888,-0.034845564
1731295674.198023,0.004728201,0.003570007,-12.311123074,0.000000000,0.000000000,-0.001763571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000463899,-0.000012286,-0.000049354,-0.034991571
1731295674.208155,0.004733222,0.003841780,-12.316113267,0.000000000,0.000000000,-0.004730304,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036150000,0.000000000,0.000000000,0.000000000,0.000000000,0.000612134,-0.000011652,-0.000049487,-0.035142554
1731295674.218442,0.004740502,0.004120181,-12.321261446,0.000000000,0.000000000,-0.007418946,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036300000,0.000000000,0.000000000,0.000000000,0.000000000,0.000710118,-0.000011076,-0.000049677,-0.035291589
1731295674.228617,0.004755934,0.004395255,-12.326431628,0.000000000,0.000000000,-0.008724336,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036450000,0.000000000,0.000000000,0.000000000,0.000000000,0.000679388,-0.000010615,-0.000049826,-0.035440412
1731295674.238752,0.004784709,0.004651555,-12.331384874,0.000000000,0.000000000,-0.007702171,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036600000,0.000000000,0.000000000,0.000000000,0.000000000,0.000469169,-0.000010317,-0.000049785,-0.035591900
1731295674.249576,0.004811240,0.004918921,-12.336576994,0.000000000,0.000000000,-0.006130068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036750000,0.000000000,0.000000000,0.000000000,0.000000000,0.000255030,-0.000010012,-0.000049854,-0.035740443
1731295674.259087,0.004833382,0.005202132,-12.342082014,0.000000000,0.000000000,-0.004290773,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036900000,0.000000000,0.000000000,0.000000000,0.000000000,0.000060225,-0.000009679,-0.000050072,-0.035885310
1731295674.269176,0.004851468,0.005479956,-12.347586447,0.000000000,0.000000000,-0.001553319,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037050000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000169147,-0.000009324,-0.000050227,-0.036030458
1731295674.279336,0.004858377,0.005722832,-12.352639491,0.000000000,0.000000000,0.001116733,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037200000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000349656,-0.000008874,-0.000050036,-0.036181278
1731295674.289493,0.004857172,0.005969324,-12.357849500,0.000000000,0.000000000,0.003765191,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037350000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000494216,-0.000008366,-0.000049890,-0.036330172
1731295674.300179,0.004845808,0.006214000,-12.363135583,0.000000000,0.000000000,0.005962919,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037500000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000575475,-0.000007783,-0.000049733,-0.036478212
1731295674.310951,0.004825794,0.006468211,-12.368681289,0.000000000,0.000000000,0.007998154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037650000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000628387,-0.000007144,-0.000049677,-0.036623242
1731295674.321079,0.004790533,0.006717309,-12.374243877,0.000000000,0.000000000,0.009022915,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037800000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000590813,-0.000006385,-0.000049574,-0.036768334
1731295674.330857,0.004735961,0.006940490,-12.379531045,0.000000000,0.000000000,0.008080670,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.037950000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000403754,-0.000005471,-0.000049226,-0.036916991
1731295674.340849,0.004673601,0.007141732,-12.384569808,0.000000000,0.000000000,0.005505200,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038100000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000122133,-0.000004528,-0.000048683,-0.037068699
1731295674.351645,0.004609037,0.007357948,-12.390011220,0.000000000,0.000000000,0.003008022,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038250000,0.000000000,0.000000000,0.000000000,0.000000000,0.000099849,-0.000003616,-0.000048312,-0.037215486
1731295674.362317,0.004508891,0.007503944,-12.388628151,0.000000000,0.000000000,-0.001075620,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038400000,0.000000000,0.000000000,0.000000000,0.000000000,0.000406047,-0.000002391,-0.000047281,-0.037444307
1731295674.371928,0.004486887,0.007711318,-12.399584223,0.000000000,0.000000000,-0.002723533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038550000,0.000000000,0.000000000,0.000000000,0.000000000,0.000460251,-0.000002033,-0.000046895,-0.037520920
1731295674.382800,0.004436754,0.007873076,-12.404522867,0.000000000,0.000000000,-0.004216889,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038700000,0.000000000,0.000000000,0.000000000,0.000000000,0.000491870,-0.000001407,-0.000046088,-0.037673620
1731295674.392980,0.004398071,0.008033058,-12.409747006,0.000000000,0.000000000,-0.004286844,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.038850000,0.000000000,0.000000000,0.000000000,0.000000000,0.000404164,-0.000000933,-0.000045304,-0.037822752
1731295674.402971,0.004359775,0.008184678,-12.414762182,0.000000000,0.000000000,-0.003496924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000264628,-0.000000490,-0.000044479,-0.037974437
1731295674.413293,0.004320056,0.008328451,-12.419772587,0.000000000,0.000000000,-0.002060402,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039150000,0.000000000,0.000000000,0.000000000,0.000000000,0.000100072,-0.000000057,-0.000043620,-0.038126089
1731295674.423305,0.004272713,0.008473300,-12.425013273,0.000000000,0.000000000,-0.000449175,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039300000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000047189,0.000000430,-0.000042815,-0.038274891
1731295674.433561,0.004219088,0.008605925,-12.430134850,0.000000000,0.000000000,0.001084402,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039450000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000160341,0.000000954,-0.000041932,-0.038425185
1731295674.443623,0.004155156,0.008744419,-12.435652648,0.000000000,0.000000000,0.002735152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039600000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000261365,0.000001554,-0.000041151,-0.038570711
1731295674.453893,0.004080304,0.008861607,-12.440826557,0.000000000,0.000000000,0.003347033,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039750000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000260518,0.000002232,-0.000040203,-0.038720600
1731295674.463623,0.003996955,0.008975048,-12.446169006,0.000000000,0.000000000,0.003671932,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039900000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000236983,0.000002959,-0.000039267,-0.038868474
1731295674.473648,0.003905433,0.009079426,-12.451544057,0.000000000,0.000000000,0.003422585,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040050000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000172190,0.000003729,-0.000038290,-0.039016069
1731295674.484714,0.003808977,0.009168133,-12.456733081,0.000000000,0.000000000,0.002381330,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040200000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000056634,0.000004506,-0.000037212,-0.039166024
1731295674.494913,0.003662173,0.009209888,-12.456426109,0.000000000,0.000000000,0.000674118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040350000,0.000000000,0.000000000,0.000000000,0.000000000,0.000090032,0.000005754,-0.000035733,-0.039381907
1731295674.504961,0.003592028,0.009343425,-12.467786726,0.000000000,0.000000000,-0.000106481,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040500000,0.000000000,0.000000000,0.000000000,0.000000000,0.000135109,0.000006150,-0.000035217,-0.039454328
1731295674.514482,0.003495347,0.009408232,-12.473031921,0.000000000,0.000000000,-0.001121180,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040650000,0.000000000,0.000000000,0.000000000,0.000000000,0.000190276,0.000006794,-0.000034063,-0.039604234
1731295674.525150,0.003404601,0.009467236,-12.478488771,0.000000000,0.000000000,-0.001675882,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040800000,0.000000000,0.000000000,0.000000000,0.000000000,0.000198358,0.000007342,-0.000032910,-0.039751606
1731295674.535690,0.003297015,0.009524473,-12.484295201,0.000000000,0.000000000,-0.002581159,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.040950000,0.000000000,0.000000000,0.000000000,0.000000000,0.000232819,0.000008031,-0.000031799,-0.039894925
1731295674.545463,0.003192698,0.009577285,-12.490371917,0.000000000,0.000000000,-0.003019518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.041100000,0.000000000,0.000000000,0.000000000,0.000000000,0.000223570,0.000008649,-0.000030702,-0.040035356
1731295674.556166,0.003093785,0.009614876,-12.496006877,0.000000000,0.000000000,-0.002810100,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.041250000,0.000000000,0.000000000,0.000000000,0.000000000,0.000164500,0.000009177,-0.000029512,-0.040181597
1731295674.566338,0.002988193,0.009645018,-12.501806362,0.000000000,0.000000000,-0.002431094,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.041400000,0.000000000,0.000000000,0.000000000,0.000000000,0.000103129,0.000009743,-0.000028311,-0.040326063
1731295674.575839,0.002881121,0.009666110,-12.507624740,0.000000000,0.000000000,-0.001784090,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.041550000,0.000000000,0.000000000,0.000000000,0.000000000,0.000032059,0.000010293,-0.000027083,-0.040470598
1731295674.586846,0.002779226,0.009673528,-12.513170694,0.000000000,0.000000000,-0.000648048,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.041700000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000064471,0.000010760,-0.000025784,-0.040618691
