__time,/unconstrained_mpc/mpc_data/ctrl_input/force/x,/unconstrained_mpc/mpc_data/ctrl_input/force/y,/unconstrained_mpc/mpc_data/ctrl_input/force/z,/unconstrained_mpc/mpc_data/ctrl_input/torque/x,/unconstrained_mpc/mpc_data/ctrl_input/torque/y,/unconstrained_mpc/mpc_data/ctrl_input/torque/z,/unconstrained_mpc/mpc_data/delay/data,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/x,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/y,/unconstrained_mpc/mpc_data/desired_robot_vel/angular/z,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/x,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/y,/unconstrained_mpc/mpc_data/desired_robot_vel/linear/z,/unconstrained_mpc/mpc_data/header/stamp/nanosec,/unconstrained_mpc/mpc_data/header/stamp/sec,/unconstrained_mpc/mpc_data/robot_vel/angular/x,/unconstrained_mpc/mpc_data/robot_vel/angular/y,/unconstrained_mpc/mpc_data/robot_vel/angular/z,/unconstrained_mpc/mpc_data/robot_vel/linear/x,/unconstrained_mpc/mpc_data/robot_vel/linear/y,/unconstrained_mpc/mpc_data/robot_vel/linear/z
1731296051.872497,0.251533616,0.058503502,-11.050803276,0.000000000,0.000000000,103.662087599,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.162655909,-0.003761168,0.001045460,0.000126481
1731296051.883286,0.283268819,0.065235026,-11.051508298,0.000000000,0.000000000,102.994050323,0.110000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.699352759,-0.003875440,0.000927433,0.000128207
1731296051.894417,0.286374884,0.058894948,-11.051723845,0.000000000,0.000000000,73.416553346,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977817933,-0.003690841,0.000941861,0.000123970
1731296051.905127,0.308992089,0.050325315,-11.052219804,0.000000000,0.000000000,61.694686428,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.725666237,-0.003715883,0.000977134,0.000123322
1731296051.915355,0.340673415,0.040301694,-11.052849394,0.000000000,0.000000000,55.547241362,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.887869637,-0.003832132,0.001024691,0.000124311
1731296051.926034,0.359460898,0.024027353,-11.053229904,0.000000000,0.000000000,31.371226778,0.040000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.454720136,-0.003810161,0.001130326,0.000122260
1731296051.936586,0.367981413,-0.002636499,-11.053447576,0.000000000,0.000000000,0.333760535,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.270739133,-0.003684523,0.001331148,0.000118364
1731296051.946585,0.357201462,-0.043058344,-11.053404487,0.000000000,0.000000000,-33.182081973,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.939701969,-0.003368713,0.001654937,0.000111549
1731296051.958191,0.341215441,-0.084818245,-11.053244959,0.000000000,0.000000000,-41.718140770,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.303319847,-0.003017344,0.001975292,0.000103699
1731296051.968370,0.337728170,-0.123741095,-11.053310264,0.000000000,0.000000000,-62.820666407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.788140442,-0.002813284,0.002251988,0.000098963
1731296051.979705,0.328164577,-0.167465846,-11.053327474,0.000000000,0.000000000,-86.910753898,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.418887131,-0.002558535,0.002561151,0.000093903
1731296051.990416,0.314731755,-0.213680318,-11.053318860,0.000000000,0.000000000,-108.274449470,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.712951163,-0.002278476,0.002878763,0.000088803
1731296052.000609,0.285677805,-0.266002427,-11.053129382,0.000000000,0.000000000,-131.438067178,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.094557375,-0.001854456,0.003239407,0.000081804
1731296052.010713,0.249438417,-0.318656008,-11.052897659,0.000000000,0.000000000,-148.148789992,0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.890028320,-0.001380695,0.003585013,0.000074671
1731296052.022596,0.219807313,-0.360224218,-11.052601358,0.000000000,0.000000000,-126.473797085,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.668074427,-0.001000894,0.003805868,0.000067143
1731296052.032686,0.215180120,-0.383042614,-11.052298436,0.000000000,0.000000000,-82.133810891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.252564142,-0.000897749,0.003834123,0.000059936
1731296052.045789,0.203685932,-0.422951286,-11.051945282,0.000000000,0.000000000,-88.632370625,0.060000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.722074331,-0.000730204,0.004026318,0.000052510
1731296052.059366,0.201138117,-0.452965353,-11.051549524,0.000000000,0.000000000,-62.823202516,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.469741797,-0.000663413,0.004113047,0.000044969
1731296052.072107,0.216833417,-0.465950310,-11.051177437,0.000000000,0.000000000,-30.302877669,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.780244873,-0.000786732,0.004030609,0.000038112
1731296052.083935,0.233715283,-0.489669320,-11.050731444,0.000000000,0.000000000,-8.025372557,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.837078601,-0.000915291,0.004056208,0.000030734
1731296052.095754,0.261556491,-0.495730790,-11.050325763,0.000000000,0.000000000,11.593401056,0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.481815711,-0.001148640,0.003909653,0.000024232
1731296052.106447,0.296404520,-0.499068663,-11.049882876,0.000000000,0.000000000,37.228766279,0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.483319774,-0.001440549,0.003744158,0.000017630
1731296052.117776,0.341304005,-0.500940185,-11.049404680,0.000000000,0.000000000,76.998287551,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.420243114,-0.001818855,0.003572846,0.000010956
1731296052.128012,0.393674593,-0.495488641,-11.048917973,0.000000000,0.000000000,111.240113356,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-9.549751692,-0.002252373,0.003339342,0.000004534
1731296052.138713,0.446237370,-0.483605609,-11.048423058,0.000000000,0.000000000,134.000160815,0.060000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-9.550904762,-0.002663654,0.003055418,-0.000001643
1731296052.149474,0.513899402,-0.433426757,-11.047759695,0.000000000,0.000000000,137.725439808,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.036320657,-0.003206240,0.002415296,-0.000009513
1731296052.160759,0.544245210,-0.422565817,-11.047499732,0.000000000,0.000000000,147.912118174,0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-7.323401095,-0.003337294,0.002188011,-0.000012125
1731296052.172410,0.564543429,-0.392036170,-11.046969482,0.000000000,0.000000000,118.638455534,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.603905300,-0.003358380,0.001781904,-0.000017841
1731296052.183740,0.600907839,-0.368482036,-11.046445373,0.000000000,0.000000000,148.871108810,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.327555630,-0.003542430,0.001463839,-0.000023178
1731296052.195012,0.623399810,-0.334070374,-11.045852412,0.000000000,0.000000000,129.828670771,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.801135927,-0.003574478,0.001056805,-0.000029057
1731296052.205542,0.650068533,-0.303360939,-11.045243859,0.000000000,0.000000000,125.552088648,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.929447975,-0.003647409,0.000706187,-0.000034811
1731296052.217328,0.683193445,-0.274853210,-11.044667303,0.000000000,0.000000000,143.485708368,0.060000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.991404047,-0.003782229,0.000394612,-0.000039874
1731296052.227616,0.683837288,-0.251081201,-11.044128561,0.000000000,0.000000000,106.690035002,0.040000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.505484601,-0.003577677,0.000144624,-0.000044215
1731296052.237799,0.669375241,-0.248153008,-11.043687529,0.000000000,0.000000000,53.996522351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.605002189,-0.003230213,0.000108973,-0.000047152
1731296052.248530,0.656973092,-0.253267752,-11.043199065,0.000000000,0.000000000,10.851501436,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.166872127,-0.002923190,0.000152952,-0.000050502
1731296052.259987,0.648524330,-0.259386511,-11.042611150,0.000000000,0.000000000,-24.968593642,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.659722935,-0.002673696,0.000204420,-0.000054867
1731296052.270917,0.633083245,-0.274325569,-11.042102825,0.000000000,0.000000000,-52.661013747,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.222364333,-0.002366692,0.000338633,-0.000058044
1731296052.281010,0.622833486,-0.283592604,-11.041478497,0.000000000,0.000000000,-79.172110014,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.584254120,-0.002129862,0.000411172,-0.000062444
1731296052.291766,0.600823675,-0.302093763,-11.040971105,0.000000000,0.000000000,-102.137917452,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.595246613,-0.001786105,0.000569392,-0.000065208
1731296052.305162,0.577552904,-0.317177659,-11.040421933,0.000000000,0.000000000,-124.289774621,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.539349098,-0.001448654,0.000686542,-0.000068325
1731296052.315249,0.549642553,-0.330383352,-11.039857506,0.000000000,0.000000000,-152.366014830,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.965741821,-0.001082640,0.000779591,-0.000071459
1731296052.325532,0.513364988,-0.349759436,-11.039453567,0.000000000,0.000000000,-168.347141558,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.348281566,-0.000651572,0.000927639,-0.000072502
1731296052.336327,0.481679504,-0.369785977,-11.039237139,0.000000000,0.000000000,-155.413269522,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.545746326,-0.000291483,0.001074491,-0.000071240
1731296052.350008,0.447142181,-0.381183212,-11.038909710,0.000000000,0.000000000,-170.626464663,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.515695108,0.000077641,0.001130414,-0.000071376
1731296052.360184,0.430259006,-0.393874960,-11.038912747,0.000000000,0.000000000,-123.002101448,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.488314470,0.000245796,0.001196034,-0.000067541
1731296052.370403,0.400784861,-0.413162310,-11.038870208,0.000000000,0.000000000,-112.992687050,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.409144155,0.000533200,0.001322156,-0.000064457
1731296052.382264,0.380491876,-0.430877492,-11.038938071,0.000000000,0.000000000,-77.172840270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.520364075,0.000710761,0.001426683,-0.000060213
1731296052.393815,0.377000583,-0.445965152,-11.039151799,0.000000000,0.000000000,-23.993863483,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.276442064,0.000706755,0.001500498,-0.000054445
1731296052.403986,0.377833927,-0.461932513,-11.039426062,0.000000000,0.000000000,15.400250693,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.222707314,0.000658789,0.001579091,-0.000048257
1731296052.414096,0.374234435,-0.470188566,-11.039211968,0.000000000,0.000000000,34.985066064,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.222707314,0.000658789,0.001579091,-0.000048257
1731296052.425369,0.382088156,-0.480082065,-11.040149718,0.000000000,0.000000000,53.595378041,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.145118877,0.000541776,0.001594936,-0.000034441
1731296052.435792,0.393358607,-0.486480629,-11.040635354,0.000000000,0.000000000,92.130647712,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-9.668637905,0.000396388,0.001576160,-0.000026782
1731296052.446495,0.409485305,-0.484194246,-11.041218379,0.000000000,0.000000000,112.349593105,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-9.444927424,0.000209501,0.001474297,-0.000018364
1731296052.457803,0.414684111,-0.480902204,-11.041772957,0.000000000,0.000000000,124.306218139,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-8.605807228,0.000144692,0.001367856,-0.000010734
1731296052.469065,0.419768991,-0.463929724,-11.042411444,0.000000000,0.000000000,108.623833884,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.725238798,0.000084665,0.001134425,-0.000002504
1731296052.480923,0.418670817,-0.439146352,-11.043016696,0.000000000,0.000000000,82.857165871,0.120000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.588031802,0.000091159,0.000837222,0.000004890
1731296052.491763,0.407769850,-0.410282567,-11.043522735,0.000000000,0.000000000,38.540939575,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.431138055,0.000197441,0.000515572,0.000010699
1731296052.502528,0.396808933,-0.378224886,-11.044028895,0.000000000,0.000000000,1.222162290,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.131007032,0.000298402,0.000179290,0.000016202
1731296052.513371,0.396345294,-0.346109206,-11.044602715,0.000000000,0.000000000,2.337243372,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.258842858,0.000286482,-0.000140541,0.000022223
1731296052.524062,0.394261295,-0.311130418,-11.045144856,0.000000000,0.000000000,-9.476329337,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.581430670,0.000291781,-0.000471895,0.000027543
1731296052.536068,0.396623068,-0.276697835,-11.045670435,0.000000000,0.000000000,-4.167778661,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.479607868,0.000251365,-0.000781200,0.000032382
1731296052.546842,0.395884734,-0.244558280,-11.045968352,0.000000000,0.000000000,-7.675363905,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.288656100,0.000244876,-0.001052670,0.000034232
1731296052.557006,0.388531747,-0.205806711,-11.046279628,0.000000000,0.000000000,-42.435614375,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.622203810,0.000306329,-0.001374385,0.000036144
1731296052.568232,0.385374507,-0.165769837,-11.046542175,0.000000000,0.000000000,-71.381964051,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.050335709,0.000321486,-0.001692261,0.000037370
1731296052.579263,0.392922973,-0.140276992,-11.046583656,0.000000000,0.000000000,-58.654645311,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.889651597,0.000226420,-0.001853324,0.000035879
1731296052.590566,0.397062973,-0.114121900,-11.046612418,0.000000000,0.000000000,-51.910085997,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.615046583,0.000171485,-0.002012646,0.000034315
1731296052.603106,0.399337576,-0.088337449,-11.046641174,0.000000000,0.000000000,-43.777235237,0.040000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.471617585,0.000138673,-0.002160322,0.000032833
1731296052.614365,0.398579891,-0.077042514,-11.046786839,0.000000000,0.000000000,-47.282328827,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.471617585,0.000138673,-0.002160322,0.000032833
1731296052.625672,0.397033268,-0.011151750,-11.046886631,0.000000000,0.000000000,-69.218830528,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.939097490,0.000146734,-0.002688606,0.000032283
1731296052.643974,0.398960945,0.030318022,-11.046964837,0.000000000,0.000000000,-70.156600335,0.130000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.456405759,0.000118849,-0.002953860,0.000031503
1731296052.657413,0.398311579,0.045761857,-11.047104601,0.000000000,0.000000000,-76.007258936,0.040000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.456405759,0.000118849,-0.002953860,0.000031503
1731296052.670608,0.402662583,0.094726731,-11.046945549,0.000000000,0.000000000,-59.066581555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.641795211,0.000067762,-0.003278219,0.000027919
1731296052.683800,0.399026041,0.129617832,-11.046892694,0.000000000,0.000000000,-49.425925687,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.247485520,0.000101132,-0.003449986,0.000025799
1731296052.694127,0.392863716,0.150389552,-11.046760381,0.000000000,0.000000000,-24.674238604,0.090000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.171244263,0.000158445,-0.003476441,0.000022839
1731296052.704227,0.379311744,0.183288436,-11.046636518,0.000000000,0.000000000,-6.284852246,0.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.223634744,0.000288055,-0.003618902,0.000020138
1731296052.715603,0.349303021,0.229929295,-11.046366682,0.000000000,0.000000000,9.016403486,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.830583114,0.000578562,-0.003887128,0.000015829
1731296052.725885,0.335122144,0.262944367,-11.046316759,0.000000000,0.000000000,15.866592292,0.010000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.649572143,0.000691146,-0.004009937,0.000014388
1731296052.735848,0.310325879,0.301804439,-11.046059248,0.000000000,0.000000000,36.606016199,0.030000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.608726362,0.000905899,-0.004183091,0.000010533
1731296052.747055,0.278316119,0.323917113,-11.045727971,0.000000000,0.000000000,53.809437771,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.104460474,0.001182360,-0.004185433,0.000005999
1731296052.760033,0.242318455,0.341169415,-11.045368420,0.000000000,0.000000000,62.336861329,0.140000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-4.815416690,0.001484133,-0.004140625,0.000001367
1731296052.772997,0.205055482,0.364446825,-11.044932308,0.000000000,0.000000000,83.255696765,0.060000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.567770544,0.001781987,-0.004156386,-0.000003937
1731296052.784636,0.161716354,0.387378918,-11.044448979,0.000000000,0.000000000,99.489316770,0.070000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.804422311,0.002125291,-0.004168007,-0.000009525
